N_per_condition,N_tot,N_countries,H1a,H1b,H2a,H2b,H3a,H3b,smaller_fraction
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,0,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,0,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,0,1,0,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,0,1,0,0.4
25,4000,40,1,1,1,0,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,0,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,0,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,0,0,1,1,0.4
25,4000,40,1,1,1,0,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,0,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,0,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,4000,40,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,0,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,0,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,0,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,0,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,0,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,0,0.4
25,5000,50,1,1,1,0,1,0,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,0,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,0,0.4
25,5000,50,1,1,1,1,1,1,0.4
25,5000,50,1,1,1,1,1,1,0.4
250,30000,30,1,1,1,1,1,1,0.4
250,30000,30,1,1,1,1,1,1,0.4
